subject,channel,condition,value
sub-07,E210,post,10.9636
sub-07,E211,pre,7.8266
sub-07,E211,post,7.148
sub-07,E212,pre,6.1955
sub-07,E212,post,9.8049
sub-07,E213,pre,9.0865
sub-07,E213,post,7.1811
sub-07,E214,pre,8.5473
sub-07,E214,post,7.5399
sub-07,E215,pre,8.1328
sub-07,E215,post,8.7537
sub-07,E216,pre,7.9451
sub-07,E216,post,10.8153
sub-07,E217,pre,8.0587
sub-07,E217,post,8.2298
sub-07,E218,pre,9.7422
sub-07,E218,post,10.2015
sub-07,E219,pre,9.846
sub-07,E219,post,9.9636
sub-07,E220,pre,7.5212
sub-07,E220,post,11.0618
sub-07,E221,pre,9.6126
sub-07,E221,post,9.7472
sub-07,E222,pre,7.9961
sub-07,E222,post,9.2324
sub-07,E223,pre,8.4189
sub-07,E223,post,7.1368
sub-07,E224,pre,6.6896
sub-07,E224,post,7.5757
sub-07,E225,pre,7.7075
sub-07,E225,post,9.6758
sub-07,E226,pre,11.1007
sub-07,E226,post,7.9953
sub-07,E227,pre,7.3725
sub-07,E227,post,11.4007
sub-07,E228,pre,6.9191
sub-07,E228,post,7.3449
sub-07,E229,pre,9.4767
sub-07,E229,post,10.3759
sub-07,E230,pre,8.113
sub-07,E230,post,7.9946
sub-07,E231,pre,8.0571
sub-07,E231,post,9.1305
sub-07,E232,pre,11.153
sub-07,E232,post,11.4919
sub-07,E233,pre,7.9143
sub-07,E233,post,9.9568
sub-07,E234,pre,8.4912
sub-07,E234,post,8.1666
sub-07,E235,pre,10.989
sub-07,E235,post,11.1687
sub-07,E236,pre,10.7937
sub-07,E236,post,6.7287
sub-07,E237,pre,10.8857
sub-07,E237,post,7.8696
sub-07,E238,pre,9.0901
sub-07,E238,post,10.9773
sub-07,E239,pre,9.9494
sub-07,E239,post,7.8147
sub-07,E240,pre,8.1078
sub-07,E240,post,6.7356
sub-07,E241,pre,10.7858
sub-07,E241,post,11.3702
sub-07,E242,pre,6.8313
sub-07,E242,post,8.7776
sub-07,E243,pre,9.1793
sub-07,E243,post,10.3928
sub-07,E244,pre,8.5993
sub-07,E244,post,8.4277
sub-07,E245,pre,9.5422
sub-07,E245,post,9.6479
sub-07,E246,pre,8.3506
sub-07,E246,post,10.9518
sub-07,E247,pre,7.7874
sub-07,E247,post,7.7048
sub-07,E248,pre,7.7876
sub-07,E248,post,10.7012
sub-07,E249,pre,8.549
sub-07,E249,post,9.4313
sub-07,E250,pre,9.1286
sub-07,E250,post,8.6639
sub-07,E251,pre,9.1886
sub-07,E251,post,8.2135
sub-07,E252,pre,10.0983
sub-07,E252,post,7.6609
sub-07,E253,pre,7.7339
sub-07,E253,post,9.7917
sub-07,E254,pre,10.9729
sub-07,E254,post,9.3238
sub-07,E255,pre,11.0828
sub-07,E255,post,6.9418
sub-07,E256,pre,8.0579
sub-07,E256,post,8.0396
sub-08,FidNz,pre,7.5523
sub-08,FidNz,post,9.7082
sub-08,FidT9,pre,10.0385
sub-08,FidT9,post,9.9757
sub-08,FidT10,pre,7.8833
sub-08,FidT10,post,10.4975
sub-08,E1,pre,8.1138
sub-08,E1,post,11.3705
sub-08,E2,pre,9.697
sub-08,E2,post,8.2289
sub-08,E3,pre,8.627
sub-08,E3,post,11.2951
sub-08,E4,pre,8.5262
sub-08,E4,post,12.5332
sub-08,E5,pre,9.8165
sub-08,E5,post,9.1816
sub-08,E6,pre,8.9166
sub-08,E6,post,8.6343
sub-08,E7,pre,10.7676
sub-08,E7,post,10.302
sub-08,E8,pre,9.9368
sub-08,E8,post,10.7627
sub-08,E9,pre,11.0497
sub-08,E9,post,9.3355
sub-08,E10,pre,8.9666
sub-08,E10,post,11.5684
sub-08,E11,pre,8.2278
sub-08,E11,post,10.9051
sub-08,E12,pre,7.9425
sub-08,E12,post,12.285
sub-08,E13,pre,5.815
sub-08,E13,post,11.3644
sub-08,E14,pre,11.5707
sub-08,E14,post,10.0002
sub-08,E15,pre,6.7926
sub-08,E15,post,11.0739
sub-08,E16,pre,6.9031
sub-08,E16,post,8.3638
sub-08,E17,pre,11.364
sub-08,E17,post,13.2423
sub-08,E18,pre,9.3201
sub-08,E18,post,10.2666
sub-08,E19,pre,8.6794
sub-08,E19,post,11.7736
sub-08,E20,pre,7.1638
sub-08,E20,post,11.3221
sub-08,E21,pre,10.9414
sub-08,E21,post,11.1251
sub-08,E22,pre,10.6073
sub-08,E22,post,10.7748
sub-08,E23,pre,9.2501
sub-08,E23,post,12.4611
sub-08,E24,pre,10.3284
sub-08,E24,post,11.5569
sub-08,E25,pre,7.7234
sub-08,E25,post,12.8322
sub-08,E26,pre,9.3745
sub-08,E26,post,9.9372
sub-08,E27,pre,7.3
sub-08,E27,post,11.2789
sub-08,E28,pre,6.9668
sub-08,E28,post,9.0773
sub-08,E29,pre,7.0935
sub-08,E29,post,10.4183
sub-08,E30,pre,9.7718
sub-08,E30,post,10.1062
sub-08,E31,pre,6.1779
sub-08,E31,post,8.6515
sub-08,E32,pre,8.6777
sub-08,E32,post,8.2758
sub-08,E33,pre,7.4393
sub-08,E33,post,13.9205
sub-08,E34,pre,7.3208
sub-08,E34,post,10.3899
sub-08,E35,pre,10.4389
sub-08,E35,post,12.163
sub-08,E36,pre,6.5192
sub-08,E36,post,11.8768
sub-08,E37,pre,10.4471
sub-08,E37,post,12.2009
sub-08,E38,pre,7.6911
sub-08,E38,post,7.6969
sub-08,E39,pre,10.9249
sub-08,E39,post,9.9793
sub-08,E40,pre,10.6257
sub-08,E40,post,8.9793
sub-08,E41,pre,10.7185
sub-08,E41,post,10.2917
sub-08,E42,pre,7.1831
sub-08,E42,post,8.4262
sub-08,E43,pre,8.7728
sub-08,E43,post,6.9103
sub-08,E44,pre,10.4381
sub-08,E44,post,6.3475
sub-08,E45,pre,6.7986
sub-08,E45,post,7.9412
sub-08,E46,pre,8.2022
sub-08,E46,post,6.2384
sub-08,E47,pre,7.9897
sub-08,E47,post,6.4815
sub-08,E48,pre,9.0855
sub-08,E48,post,11.0067
sub-08,E49,pre,10.5855
sub-08,E49,post,9.8852
sub-08,E50,pre,9.8018
sub-08,E50,post,11.7095
sub-08,E51,pre,11.0077
sub-08,E51,post,9.6145
sub-08,E52,pre,10.3836
sub-08,E52,post,7.5536
sub-08,E53,pre,7.7642
sub-08,E53,post,9.1313
sub-08,E54,pre,9.231
sub-08,E54,post,7.1902
sub-08,E55,pre,7.7293
sub-08,E55,post,9.648
sub-08,E56,pre,9.8966
sub-08,E56,post,9.9932
sub-08,E57,pre,8.4031
sub-08,E57,post,8.0136
sub-08,E58,pre,6.6119
sub-08,E58,post,11.0394
sub-08,E59,pre,10.2407
sub-08,E59,post,8.1878
sub-08,E60,pre,9.7626
sub-08,E60,post,8.5645
sub-08,E61,pre,7.6617
sub-08,E61,post,6.3379
sub-08,E62,pre,7.3844
sub-08,E62,post,8.8697
sub-08,E63,pre,7.4317
sub-08,E63,post,9.6268
sub-08,E64,pre,7.9756
sub-08,E64,post,7.6764
sub-08,E65,pre,10.9898
sub-08,E65,post,6.9904
sub-08,E66,pre,6.6035
sub-08,E66,post,6.9169
sub-08,E67,pre,9.866
sub-08,E67,post,10.3689
sub-08,E68,pre,10.3319
sub-08,E68,post,8.2643
sub-08,E69,pre,7.1475
sub-08,E69,post,7.5102
sub-08,E70,pre,8.9854
sub-08,E70,post,7.1667
sub-08,E71,pre,11.3051
sub-08,E71,post,8.4335
sub-08,E72,pre,8.2552
sub-08,E72,post,9.4034
sub-08,E73,pre,10.3195
sub-08,E73,post,6.4507
sub-08,E74,pre,10.3052
sub-08,E74,post,11.1186
sub-08,E75,pre,10.0661
sub-08,E75,post,7.7193
sub-08,E76,pre,7.7771
sub-08,E76,post,8.9315
sub-08,E77,pre,9.0537
sub-08,E77,post,7.481
sub-08,E78,pre,9.3064
sub-08,E78,post,10.4296
sub-08,E79,pre,11.2784
sub-08,E79,post,11.4294
sub-08,E80,pre,9.0425
sub-08,E80,post,8.7788
sub-08,E81,pre,11.255
sub-08,E81,post,8.5711
sub-08,E82,pre,8.5491
sub-08,E82,post,7.6439
sub-08,E83,pre,8.7835
sub-08,E83,post,8.6785
sub-08,E84,pre,9.4266
sub-08,E84,post,10.8047
sub-08,E85,pre,6.4415
sub-08,E85,post,10.3345
sub-08,E86,pre,9.6166
sub-08,E86,post,9.3559
sub-08,E87,pre,9.1906
sub-08,E87,post,7.0567
sub-08,E88,pre,10.7536
sub-08,E88,post,6.6077
sub-08,E89,pre,10.7088
sub-08,E89,post,8.1127
sub-08,E90,pre,9.1023
sub-08,E90,post,7.4537
sub-08,E91,pre,7.711
sub-08,E91,post,7.9578
sub-08,E92,pre,8.1298
sub-08,E92,post,7.7557
sub-08,E93,pre,10.181
sub-08,E93,post,6.9871
sub-08,E94,pre,8.0272
sub-08,E94,post,7.0188
sub-08,E95,pre,8.454
sub-08,E95,post,8.0046
sub-08,E96,pre,6.2852
sub-08,E96,post,6.6265
sub-08,E97,pre,9.2781
sub-08,E97,post,9.6707
sub-08,E98,pre,9.3798
sub-08,E98,post,6.8497
sub-08,E99,pre,9.036
sub-08,E99,post,10.8545
sub-08,E100,pre,7.6845
sub-08,E100,post,10.5666
sub-08,E101,pre,8.7044
sub-08,E101,post,9.7947
sub-08,E102,pre,7.2854
sub-08,E102,post,7.9204
sub-08,E103,pre,7.8983
sub-08,E103,post,9.1158
sub-08,E104,pre,6.5917
sub-08,E104,post,6.3929
sub-08,E105,pre,9.3962
sub-08,E105,post,11.4221
sub-08,E106,pre,5.652
sub-08,E106,post,8.6307
sub-08,E107,pre,10.9217
sub-08,E107,post,8.6273
sub-08,E108,pre,7.7119
sub-08,E108,post,10.3087
sub-08,E109,pre,10.9667
sub-08,E109,post,9.5871
sub-08,E110,pre,8.4292
sub-08,E110,post,8.3004
sub-08,E111,pre,9.1291
sub-08,E111,post,9.2636
sub-08,E112,pre,9.3612
sub-08,E112,post,10.6967
sub-08,E113,pre,10.1828
sub-08,E113,post,7.9496
sub-08,E114,pre,8.4743
sub-08,E114,post,8.1639
sub-08,E115,pre,11.5918
sub-08,E115,post,10.8672
sub-08,E116,pre,5.9382
sub-08,E116,post,9.7472
sub-08,E117,pre,8.8692
sub-08,E117,post,7.8362
sub-08,E118,pre,8.6562
sub-08,E118,post,11.1741
sub-08,E119,pre,10.6563
sub-08,E119,post,10.8968
sub-08,E120,pre,7.1688
sub-08,E120,post,6.9093
sub-08,E121,pre,10.233
sub-08,E121,post,8.4722
sub-08,E122,pre,7.9408
sub-08,E122,post,9.7994
sub-08,E123,pre,7.33
sub-08,E123,post,8.7211
sub-08,E124,pre,7.137
sub-08,E124,post,6.9907
sub-08,E125,pre,6.5835
sub-08,E125,post,8.3108
sub-08,E126,pre,11.0336
sub-08,E126,post,10.902
sub-08,E127,pre,7.5863
sub-08,E127,post,8.6796
sub-08,E128,pre,7.0362
sub-08,E128,post,9.0302
sub-08,E129,pre,9.9192
sub-08,E129,post,10.8199
sub-08,E130,pre,9.2726
sub-08,E130,post,9.4891
sub-08,E131,pre,9.8525
sub-08,E131,post,8.0808
sub-08,E132,pre,10.277
sub-08,E132,post,10.0386
sub-08,E133,pre,7.0841
sub-08,E133,post,7.0914
sub-08,E134,pre,10.1954
sub-08,E134,post,7.0528
sub-08,E135,pre,11.2845
sub-08,E135,post,9.3988
sub-08,E136,pre,9.928
sub-08,E136,post,11.4856
sub-08,E137,pre,8.0571
sub-08,E137,post,9.6285
sub-08,E138,pre,9.0649
sub-08,E138,post,7.1676
sub-08,E139,pre,8.1637
sub-08,E139,post,6.5842
sub-08,E140,pre,8.8104
sub-08,E140,post,8.5902
sub-08,E141,pre,9.7685
sub-08,E141,post,10.4482
sub-08,E142,pre,7.5973
sub-08,E142,post,11.0045
sub-08,E143,pre,10.4037
sub-08,E143,post,9.2625
sub-08,E144,pre,9.5945
sub-08,E144,post,7.9573
sub-08,E145,pre,10.3678
sub-08,E145,post,7.2815
sub-08,E146,pre,9.8474
sub-08,E146,post,6.6081
sub-08,E147,pre,8.7647
sub-08,E147,post,8.2862
sub-08,E148,pre,10.4715
sub-08,E148,post,11.1842
sub-08,E149,pre,9.4753
sub-08,E149,post,11.0374
sub-08,E150,pre,8.7237
sub-08,E150,post,7.4997
sub-08,E151,pre,10.6252
sub-08,E151,post,8.3128
sub-08,E152,pre,9.1682
sub-08,E152,post,10.2916
sub-08,E153,pre,8.5023
sub-08,E153,post,7.0331
sub-08,E154,pre,7.514
sub-08,E154,post,6.7827
sub-08,E155,pre,9.9289
sub-08,E155,post,6.298
sub-08,E156,pre,9.4358
sub-08,E156,post,10.9866
sub-08,E157,pre,8.9518
sub-08,E157,post,11.0245
sub-08,E158,pre,11.2253
sub-08,E158,post,7.2527
sub-08,E159,pre,10.2309
sub-08,E159,post,9.9474
sub-08,E160,pre,8.2257
sub-08,E160,post,6.3756
sub-08,E161,pre,9.1926
sub-08,E161,post,10.5255
sub-08,E162,pre,9.5202
sub-08,E162,post,10.0379
sub-08,E163,pre,10.6296
sub-08,E163,post,9.5567
sub-08,E164,pre,7.8189
sub-08,E164,post,6.5823
sub-08,E165,pre,8.9332
sub-08,E165,post,8.138
sub-08,E166,pre,8.382
sub-08,E166,post,6.8875
sub-08,E167,pre,7.2264
sub-08,E167,post,8.7418
sub-08,E168,pre,8.8577
sub-08,E168,post,6.4978
sub-08,E169,pre,10.8258
sub-08,E169,post,7.7742
sub-08,E170,pre,9.2296
sub-08,E170,post,9.1313
sub-08,E171,pre,8.6591
sub-08,E171,post,8.9882
sub-08,E172,pre,6.9394
sub-08,E172,post,10.0839
sub-08,E173,pre,7.2244
sub-08,E173,post,9.3166
sub-08,E174,pre,9.7371
sub-08,E174,post,6.3497
sub-08,E175,pre,7.2286
sub-08,E175,post,9.235
sub-08,E176,pre,11.3233
sub-08,E176,post,8.9544
sub-08,E177,pre,7.9626
sub-08,E177,post,10.5735
sub-08,E178,pre,10.5828
sub-08,E178,post,8.449
sub-08,E179,pre,8.3688
sub-08,E179,post,9.0296
sub-08,E180,pre,10.9345
sub-08,E180,post,7.7649
sub-08,E181,pre,6.836
sub-08,E181,post,10.4398
sub-08,E182,pre,7.9493
sub-08,E182,post,10.6139
sub-08,E183,pre,7.2669
sub-08,E183,post,7.9821
sub-08,E184,pre,6.1925
sub-08,E184,post,7.0955
sub-08,E185,pre,8.6003
sub-08,E185,post,7.0162
sub-08,E186,pre,9.2873
sub-08,E186,post,8.4942
sub-08,E187,pre,11.1594
sub-08,E187,post,9.6666
sub-08,E188,pre,9.1662
sub-08,E188,post,9.9821
sub-08,E189,pre,6.7618
sub-08,E189,post,10.9566
sub-08,E190,pre,9.6584
sub-08,E190,post,7.0279
sub-08,E191,pre,9.4712
sub-08,E191,post,7.0592
sub-08,E192,pre,7.7408
sub-08,E192,post,7.4394
sub-08,E193,pre,6.3311
sub-08,E193,post,8.1675
sub-08,E194,pre,6.728
sub-08,E194,post,10.8312
sub-08,E195,pre,7.7144
sub-08,E195,post,10.2884
sub-08,E196,pre,9.4073
sub-08,E196,post,10.232
sub-08,E197,pre,10.485
sub-08,E197,post,6.8559
sub-08,E198,pre,7.907
sub-08,E198,post,9.8876
sub-08,E199,pre,9.1557
sub-08,E199,post,10.4308
sub-08,E200,pre,6.5591
sub-08,E200,post,9.0794
sub-08,E201,pre,8.5574
sub-08,E201,post,10.3405
sub-08,E202,pre,11.0182
sub-08,E202,post,9.6832
sub-08,E203,pre,9.4036
sub-08,E203,post,6.7852
sub-08,E204,pre,8.7837
sub-08,E204,post,7.6517
sub-08,E205,pre,11.0296
sub-08,E205,post,10.6927
sub-08,E206,pre,11.2848
sub-08,E206,post,8.5801
sub-08,E207,pre,7.041
sub-08,E207,post,10.2934
sub-08,E208,pre,6.5961
sub-08,E208,post,10.026
sub-08,E209,pre,10.3038
sub-08,E209,post,10.7428
sub-08,E210,pre,9.5192
sub-08,E210,post,8.2635
sub-08,E211,pre,11.0436
sub-08,E211,post,10.0926
sub-08,E212,pre,10.5119
sub-08,E212,post,9.687
sub-08,E213,pre,9.9337
sub-08,E213,post,7.4065
sub-08,E214,pre,10.5968
sub-08,E214,post,10.8816
sub-08,E215,pre,9.0322
sub-08,E215,post,10.8186
sub-08,E216,pre,9.0715
sub-08,E216,post,7.5792
sub-08,E217,pre,9.1897
sub-08,E217,post,11.3837
sub-08,E218,pre,7.8386
sub-08,E218,post,6.5383
sub-08,E219,pre,8.9534
sub-08,E219,post,10.0899
sub-08,E220,pre,7.5367
sub-08,E220,post,7.1343
sub-08,E221,pre,7.1326
sub-08,E221,post,7.5694
sub-08,E222,pre,10.3167
sub-08,E222,post,6.3652
sub-08,E223,pre,8.424
sub-08,E223,post,7.7614
sub-08,E224,pre,7.8871
sub-08,E224,post,6.1434
sub-08,E225,pre,8.0868
sub-08,E225,post,6.8208
sub-08,E226,pre,9.137
sub-08,E226,post,7.334
sub-08,E227,pre,6.4245
sub-08,E227,post,8.9295
sub-08,E228,pre,7.3446
sub-08,E228,post,7.9899
sub-08,E229,pre,7.0099
sub-08,E229,post,8.6593
sub-08,E230,pre,8.1197
sub-08,E230,post,8.5208
sub-08,E231,pre,7.5448
sub-08,E231,post,7.5003
sub-08,E232,pre,9.3777
sub-08,E232,post,10.1631
sub-08,E233,pre,8.8349
sub-08,E233,post,9.7647
sub-08,E234,pre,8.5787
sub-08,E234,post,9.8272
sub-08,E235,pre,9.968
sub-08,E235,post,10.5549
sub-08,E236,pre,10.7854
sub-08,E236,post,8.5143
sub-08,E237,pre,6.8546
sub-08,E237,post,7.5266
sub-08,E238,pre,7.4787
sub-08,E238,post,9.6877
sub-08,E239,pre,10.3794
sub-08,E239,post,8.8638
sub-08,E240,pre,9.5916
sub-08,E240,post,7.0258
sub-08,E241,pre,6.9246
sub-08,E241,post,9.5109
sub-08,E242,pre,7.6564
sub-08,E242,post,10.5227
sub-08,E243,pre,10.1616
sub-08,E243,post,9.6176
sub-08,E244,pre,11.3679
sub-08,E244,post,9.3611
sub-08,E245,pre,6.9561
sub-08,E245,post,6.4864
sub-08,E246,pre,8.4267
sub-08,E246,post,9.3776
sub-08,E247,pre,8.9177
sub-08,E247,post,8.4134
sub-08,E248,pre,7.9719
sub-08,E248,post,8.687
sub-08,E249,pre,7.5637
sub-08,E249,post,7.3885
sub-08,E250,pre,8.0644
sub-08,E250,post,7.5732
sub-08,E251,pre,7.2344
sub-08,E251,post,10.6975
sub-08,E252,pre,10.2797
sub-08,E252,post,6.2411
sub-08,E253,pre,8.598
sub-08,E253,post,8.3019
sub-08,E254,pre,9.6623
sub-08,E254,post,11.2133
sub-08,E255,pre,8.0402
sub-08,E255,post,10.1273
sub-08,E256,pre,9.2746
sub-08,E256,post,7.0735
sub-09,FidNz,pre,7.5987
sub-09,FidNz,post,9.9298
sub-09,FidT9,pre,7.9046
sub-09,FidT9,post,10.4757
sub-09,FidT10,pre,9.8632
sub-09,FidT10,post,8.8448
sub-09,E1,pre,8.275
sub-09,E1,post,13.0903
sub-09,E2,pre,7.7697
sub-09,E2,post,14.0
sub-09,E3,pre,11.6308
sub-09,E3,post,11.9525
sub-09,E4,pre,9.2382
sub-09,E4,post,14.0
sub-09,E5,pre,9.835
sub-09,E5,post,8.4272
sub-09,E6,pre,10.5822
sub-09,E6,post,13.4101
sub-09,E7,pre,12.0619
sub-09,E7,post,10.2411
sub-09,E8,pre,9.1055
sub-09,E8,post,10.3062
sub-09,E9,pre,10.6241
sub-09,E9,post,14.0
sub-09,E10,pre,9.5518
sub-09,E10,post,10.3182
sub-09,E11,pre,7.6448
sub-09,E11,post,8.5879
sub-09,E12,pre,11.8993
sub-09,E12,post,14.0
sub-09,E13,pre,8.1415
sub-09,E13,post,13.805
sub-09,E14,pre,9.4258
sub-09,E14,post,9.9633
sub-09,E15,pre,10.3968
sub-09,E15,post,11.1336
sub-09,E16,pre,11.5259
sub-09,E16,post,14.0
sub-09,E17,pre,11.9186
sub-09,E17,post,12.6511
sub-09,E18,pre,7.5978
sub-09,E18,post,13.3657
sub-09,E19,pre,10.386
sub-09,E19,post,12.7769
sub-09,E20,pre,9.872
sub-09,E20,post,14.0
sub-09,E21,pre,10.7229
sub-09,E21,post,11.5276
sub-09,E22,pre,8.2226
sub-09,E22,post,14.0
sub-09,E23,pre,10.2169
sub-09,E23,post,8.6166
sub-09,E24,pre,9.6254
sub-09,E24,post,8.3702
sub-09,E25,pre,12.3003
sub-09,E25,post,9.9582
sub-09,E26,pre,10.127
sub-09,E26,post,10.8186
sub-09,E27,pre,10.2632
sub-09,E27,post,8.8916
sub-09,E28,pre,10.5795
sub-09,E28,post,9.7378
sub-09,E29,pre,10.7751
sub-09,E29,post,11.1653
sub-09,E30,pre,9.3071
sub-09,E30,post,10.5996
sub-09,E31,pre,7.5561
sub-09,E31,post,13.5581
sub-09,E32,pre,7.8177
sub-09,E32,post,10.9943
sub-09,E33,pre,11.6986
sub-09,E33,post,9.0194
sub-09,E34,pre,7.8257
sub-09,E34,post,13.7362
sub-09,E35,pre,7.6529
sub-09,E35,post,9.6138
sub-09,E36,pre,9.4285
sub-09,E36,post,12.9914
sub-09,E37,pre,11.608
sub-09,E37,post,12.3639
sub-09,E38,pre,10.1485
sub-09,E38,post,9.5036
sub-09,E39,pre,8.9584
sub-09,E39,post,9.9921
sub-09,E40,pre,11.3275
sub-09,E40,post,13.0792
sub-09,E41,pre,8.7272
sub-09,E41,post,11.2633
sub-09,E42,pre,10.2819
sub-09,E42,post,10.603
sub-09,E43,pre,10.2465
sub-09,E43,post,12.1552
sub-09,E44,pre,12.4033
sub-09,E44,post,8.3388
sub-09,E45,pre,8.9694
sub-09,E45,post,10.3174
sub-09,E46,pre,8.8
sub-09,E46,post,11.1434
sub-09,E47,pre,9.1255
sub-09,E47,post,9.5178
sub-09,E48,pre,10.803
sub-09,E48,post,8.6191
sub-09,E49,pre,9.6388
sub-09,E49,post,10.2169
sub-09,E50,pre,8.1347
sub-09,E50,post,6.9731
sub-09,E51,pre,9.85
sub-09,E51,post,11.8462
sub-09,E52,pre,8.8852
sub-09,E52,post,11.3822
sub-09,E53,pre,8.566
sub-09,E53,post,7.8132
sub-09,E54,pre,11.7562
sub-09,E54,post,8.404
sub-09,E55,pre,7.8873
sub-09,E55,post,12.0086
sub-09,E56,pre,6.9764
sub-09,E56,post,11.6692
sub-09,E57,pre,10.212
sub-09,E57,post,7.2671
sub-09,E58,pre,7.2988
sub-09,E58,post,8.9741
sub-09,E59,pre,10.4693
sub-09,E59,post,11.6919
sub-09,E60,pre,10.9838
sub-09,E60,post,11.0065
sub-09,E61,pre,9.005
sub-09,E61,post,8.634
sub-09,E62,pre,8.3879
sub-09,E62,post,7.7335
sub-09,E63,pre,10.9286
sub-09,E63,post,9.6895
sub-09,E64,pre,10.8725
sub-09,E64,post,11.8529
sub-09,E65,pre,11.7771
sub-09,E65,post,9.6907
sub-09,E66,pre,7.5886
sub-09,E66,post,11.6702
sub-09,E67,pre,7.9898
sub-09,E67,post,8.4235
sub-09,E68,pre,8.0006
sub-09,E68,post,10.8121
sub-09,E69,pre,11.2841
sub-09,E69,post,9.5435
sub-09,E70,pre,10.8742
sub-09,E70,post,7.5621
sub-09,E71,pre,7.8787
sub-09,E71,post,7.4471
sub-09,E72,pre,10.7178
sub-09,E72,post,6.625
sub-09,E73,pre,6.8907
sub-09,E73,post,9.5497
sub-09,E74,pre,9.7022
sub-09,E74,post,10.1357
sub-09,E75,pre,11.814
sub-09,E75,post,9.7547
sub-09,E76,pre,7.3339
sub-09,E76,post,8.6784
sub-09,E77,pre,8.9105
sub-09,E77,post,8.5393
sub-09,E78,pre,10.9225
sub-09,E78,post,10.7918
sub-09,E79,pre,7.4918
sub-09,E79,post,9.0413
sub-09,E80,pre,11.2495
sub-09,E80,post,7.9629
sub-09,E81,pre,9.7285
sub-09,E81,post,11.0568
sub-09,E82,pre,9.6144
sub-09,E82,post,11.7249
sub-09,E83,pre,11.3185
sub-09,E83,post,10.9339
sub-09,E84,pre,7.863
sub-09,E84,post,11.8761
sub-09,E85,pre,10.2361
sub-09,E85,post,11.6303
sub-09,E86,pre,8.8171
sub-09,E86,post,8.9236
sub-09,E87,pre,11.3267
sub-09,E87,post,10.7442
sub-09,E88,pre,10.1827
sub-09,E88,post,7.5058
sub-09,E89,pre,9.1085
sub-09,E89,post,10.6446
sub-09,E90,pre,10.1674
sub-09,E90,post,12.2764
sub-09,E91,pre,7.6756
sub-09,E91,post,8.7736
sub-09,E92,pre,8.4842
sub-09,E92,post,8.9003
sub-09,E93,pre,11.1687
sub-09,E93,post,8.5987
sub-09,E94,pre,11.3945
sub-09,E94,post,10.2627
sub-09,E95,pre,10.2918
sub-09,E95,post,7.6461
sub-09,E96,pre,11.1758
sub-09,E96,post,11.4764
sub-09,E97,pre,10.8428
sub-09,E97,post,11.3789
sub-09,E98,pre,9.3809
sub-09,E98,post,8.1653
sub-09,E99,pre,10.0646
sub-09,E99,post,10.1809
sub-09,E100,pre,11.1389
sub-09,E100,post,7.0724
sub-09,E101,pre,7.7734
sub-09,E101,post,8.9788
sub-09,E102,pre,8.8126
sub-09,E102,post,6.9687
sub-09,E103,pre,11.2939
sub-09,E103,post,9.1175
sub-09,E104,pre,11.5365
sub-09,E104,post,11.5616
sub-09,E105,pre,8.7367
sub-09,E105,post,8.6796
sub-09,E106,pre,10.5113
sub-09,E106,post,9.381
sub-09,E107,pre,8.2698
sub-09,E107,post,9.8409
sub-09,E108,pre,7.0608
sub-09,E108,post,9.9096
sub-09,E109,pre,9.217
sub-09,E109,post,9.56
sub-09,E110,pre,11.7111
sub-09,E110,post,12.1343
sub-09,E111,pre,10.171
sub-09,E111,post,7.4105
sub-09,E112,pre,7.9433
sub-09,E112,post,10.0126
sub-09,E113,pre,10.2178
sub-09,E113,post,8.1668
sub-09,E114,pre,11.6862
sub-09,E114,post,8.8881
sub-09,E115,pre,8.8871
sub-09,E115,post,9.2362
sub-09,E116,pre,7.6914
sub-09,E116,post,10.3714
sub-09,E117,pre,8.8192
sub-09,E117,post,6.9231
sub-09,E118,pre,7.2422
sub-09,E118,post,10.193
sub-09,E119,pre,11.8251
sub-09,E119,post,11.5881
sub-09,E120,pre,8.5884
sub-09,E120,post,7.7584
sub-09,E121,pre,11.5716
sub-09,E121,post,7.8181
sub-09,E122,pre,9.567
sub-09,E122,post,6.9819
sub-09,E123,pre,7.8414
sub-09,E123,post,9.4595
sub-09,E124,pre,8.1794
sub-09,E124,post,11.9814
sub-09,E125,pre,7.477
sub-09,E125,post,8.5343
sub-09,E126,pre,12.3003
sub-09,E126,post,10.3258
sub-09,E127,pre,7.447
sub-09,E127,post,11.8493
sub-09,E128,pre,10.7591
sub-09,E128,post,10.5071
sub-09,E129,pre,8.4683
sub-09,E129,post,9.4195
sub-09,E130,pre,7.6243
sub-09,E130,post,7.9365
sub-09,E131,pre,10.1728
sub-09,E131,post,9.9121
sub-09,E132,pre,10.7022
sub-09,E132,post,9.4469
sub-09,E133,pre,11.3042
sub-09,E133,post,10.9635
sub-09,E134,pre,7.5541
sub-09,E134,post,10.2832
sub-09,E135,pre,9.2567
sub-09,E135,post,10.5333
sub-09,E136,pre,9.3401
sub-09,E136,post,10.0258
sub-09,E137,pre,8.9336
sub-09,E137,post,7.9448
sub-09,E138,pre,7.7266
sub-09,E138,post,9.0967
sub-09,E139,pre,12.1951
sub-09,E139,post,9.6896
sub-09,E140,pre,10.6769
sub-09,E140,post,7.0092
sub-09,E141,pre,8.5117
sub-09,E141,post,11.4917
sub-09,E142,pre,11.259
sub-09,E142,post,9.3569
sub-09,E143,pre,9.5074
sub-09,E143,post,7.5122
sub-09,E144,pre,10.6994
sub-09,E144,post,10.7161
sub-09,E145,pre,11.6664
